joint_no,wheel,dist_US_weld,degrees,INT_EXT,depth,length,width,Dia
72960,234499.88,12.11,157.5504,Ext,28,1.76,3.613,24
72960,234500.01,12.32,30.0096,Ext,17,3.226,2.854,24
72960,234500.24,12.45,157.5504,Ext,12,0.88,0.864,24
72960,234500.41,12.61,157.5504,Ext,11,0.587,0.943,24
72960,234500.48,12.66,26.2584,Ext,11,1.076,2.645,24
72960,234500.5,12.72,37.512,Ext,14,1.662,1.231,24
72960,234500.59,12.78,157.5504,Ext,31,0.978,0.838,24
72960,234500.62,12.82,26.2584,Ext,26,1.467,1.048,24
72960,234500.86,13.06,161.3016,Ext,11,1.369,2.016,24
72960,234501.11,13.29,161.3016,Ext,19,1.076,0.76,24
72960,234501.22,13.42,157.5504,Ext,20,0.685,0.576,24
72960,234501.42,13.6,153.7992,Ext,13,2.249,3.168,24
72960,234501.47,13.77,30.0096,Ext,22,3.422,2.566,24
72960,234501.62,13.82,150.048,Ext,11,0.782,2.933,24
72960,234501.69,13.88,157.5504,Ext,30,1.467,2.383,24
72960,234501.89,14.08,30.0096,Ext,19,0.782,0.995,24
72960,234502.09,14.27,26.2584,Ext,31,1.467,1.074,24
72960,234502.11,14.3,157.5504,Ext,38,0.88,0.812,24
72960,234502.37,14.64,157.5504,Ext,27,2.542,1.231,24
72960,234502.54,14.68,30.0096,Ext,22,2.64,1.807,24
72960,234502.99,15.13,161.3016,Ext,16,2.444,3.247,24
72960,234503.09,15.3,30.0096,Ext,17,1.173,1.493,24
72960,234503.26,15.46,30.0096,Ext,19,1.076,1.964,24
72960,234503.48,15.8,26.2584,Ext,21,4.106,2.121,24
72960,234503.69,15.87,157.5504,Ext,19,1.369,2.645,24
72960,234503.92,16.11,161.3016,Ext,12,1.076,1.493,24
72960,234504,16.21,30.0096,Ext,11,1.076,1.179,24
72960,234504.21,16.4,157.5504,Ext,16,1.564,1.126,24
72960,234504.22,16.42,26.2584,Ext,37,1.271,0.812,24
72960,234504.52,16.72,153.7992,Ext,19,0.978,0.812,24
72960,234504.55,16.73,161.3016,Ext,11,1.564,2.069,24
72960,234504.41,16.76,26.2584,Ext,21,4.497,3.43,24
72960,234505.05,17.25,161.3016,Ext,12,1.076,1.048,24
72960,234505.37,17.47,157.5504,Ext,18,2.933,2.147,24
72960,234506.02,18.12,157.5504,Ext,18,3.324,1.65,24
72960,234505.95,18.15,22.5072,Ext,31,0.88,0.786,24
72960,234506.27,18.46,33.7608,Ext,15,1.369,1.519,24
72960,234506.37,18.47,161.3016,Ext,19,3.226,3.43,24
72960,234506.52,18.66,18.756,Ext,16,2.542,1.309,24
72960,234506.48,18.66,26.2584,Ext,16,1.173,1.074,24
72960,234506.54,18.74,33.7608,Ext,16,1.564,1.755,24
72960,234506.7,18.88,157.5504,Ext,15,1.76,3.692,24
72960,234507.19,19.36,26.2584,Ext,13,1.955,2.357,24
72960,234507.18,19.38,157.5504,Ext,11,1.173,1.179,24
72960,234507.35,19.55,26.2584,Ext,23,1.076,0.734,24
72960,234507.57,19.79,157.5504,Ext,13,1.467,0.681,24
72960,234507.83,20.01,157.5504,Ext,11,1.369,1.283,24
72970,234508.19,0.2,157.5504,Ext,26,1.564,0.891,24
72970,234508.98,0.94,161.3016,Ext,34,2.053,5.106,24
72970,234509.07,1.07,26.2584,Ext,38,1.173,0.812,24
72970,234509.11,1.13,161.3016,Ext,17,0.782,1.022,24
72970,234509.33,1.33,161.3016,Ext,18,0.587,1.597,24
72970,234509.68,1.69,150.048,Ext,12,0.587,1.597,24
72970,234509.71,1.71,157.5504,Ext,26,0.391,0.812,24
72970,234509.79,1.79,22.5072,Ext,14,0.782,1.44,24
72970,234509.9,1.9,157.5504,Ext,17,0.685,1.309,24
72970,234510.18,2.21,157.5504,Ext,14,1.76,2.2,24
72970,234510.21,2.21,22.5072,Ext,18,0.587,0.812,24
72970,234510.35,2.35,165.0528,Ext,12,0.587,0.655,24
72970,234510.49,2.48,157.5504,Ext,11,1.173,1.467,24
72970,234510.73,2.73,30.0096,Ext,14,0.489,1.859,24
72970,234510.85,2.76,157.5504,Ext,14,3.519,2.933,24
72970,234511.04,3.05,157.5504,Ext,18,0.685,1.493,24
72970,234511.17,3.15,26.2584,Ext,29,1.955,1.048,24
72970,234511.22,3.21,161.3016,Ext,14,0.587,1.074,24
72970,234511.52,3.46,161.3016,Ext,16,2.444,4.477,24
72970,234511.48,3.48,26.2584,Ext,25,1.173,0.76,24
72970,234511.54,3.54,30.0096,Ext,17,0.489,1.519,24
72970,234511.74,3.76,157.5504,Ext,13,0.489,1.257,24
72970,234511.82,3.82,26.2584,Ext,31,1.076,0.812,24
72970,234511.89,3.9,161.3016,Ext,27,1.369,1.074,24
72970,234512.23,4.21,161.3016,Ext,18,1.076,2.331,24
72970,234512.23,4.23,165.0528,Ext,25,0.489,0.812,24
72970,234512.29,4.31,26.2584,Ext,11,1.369,2.121,24
72970,234512.38,4.39,150.048,Ext,17,0.587,1.336,24
72970,234512.43,4.43,161.3016,Ext,27,1.369,2.121,24
72970,234512.62,4.63,161.3016,Ext,16,0.978,2.252,24
72970,234512.89,4.89,26.2584,Ext,19,2.151,2.854,24
72970,234512.84,4.9,161.3016,Ext,41,2.737,3.561,24
72970,234513.09,5.11,26.2584,Ext,18,0.685,1.624,24
72970,234513.26,5.25,26.2584,Ext,34,1.467,0.786,24
72970,234513.28,5.29,161.3016,Ext,32,1.271,0.812,24
72970,234513.45,5.43,180.0576,Ext,13,0.88,1.152,24
72970,234513.52,5.53,172.5552,Ext,13,0.489,1.676,24
72970,234513.55,5.56,26.2584,Ext,11,1.369,2.095,24
72970,234513.58,5.59,161.3016,Ext,28,1.173,0.812,24
72970,234513.67,5.66,157.5504,Ext,13,0.489,1.519,24
72970,234513.77,5.78,22.5072,Ext,17,0.587,1.231,24
72970,234513.98,5.97,161.3016,Ext,11,1.271,1.519,24
73000,234607.87,0.2,3.7512,Ext,15,0.978,1.126,24
73000,234614.22,6.53,153.7992,Ext,20,0.587,1.022,24
73000,234614.49,6.83,153.7992,Ext,13,0.978,0.498,24
73000,234616.02,8.34,153.7992,Ext,14,0.978,0.76,24
73000,234616.7,9.03,153.7992,Ext,13,0.88,0.524,24
73000,234617.05,9.38,153.7992,Ext,15,0.782,0.812,24
73000,234624.91,17.24,97.5312,Ext,11,0.88,1.257,24
73000,234627.01,19.34,97.5312,Ext,14,0.685,1.074,24
73000,234627.08,19.4,123.7896,Ext,14,0.782,0.969,24
73000,234627.15,19.46,116.2872,Ext,11,0.978,0.995,24
73000,234627.55,19.88,90.0288,Ext,11,0.88,2.069,24
73000,234628.39,20.72,105.0336,Ext,11,0.88,1.179,24
73000,234629.08,21.41,97.5312,Ext,14,1.076,1.493,24
73000,234629.71,22.03,97.5312,Ext,11,1.173,1.022,24
73000,234636.6,28.93,67.5216,Ext,11,0.978,1.309,24
73000,234638.69,31,138.7944,Ext,13,1.076,0.864,24
73000,234638.94,31.26,108.7848,Ext,13,1.467,1.807,24
73000,234639.15,31.47,18.756,Ext,15,0.782,0.943,24
73000,234641.3,33.63,120.0384,Ext,15,0.685,0.786,24
73000,234643.17,35.47,165.0528,Ext,18,0.978,1.074,24
73000,234643.94,36.26,101.2824,Ext,17,0.587,0.629,24
73000,234644.33,36.62,101.2824,Ext,13,1.271,1.048,24
73000,234644.33,36.65,165.0528,Ext,20,0.587,0.681,24
73000,234644.46,36.79,22.5072,Ext,23,0.782,0.891,24
73000,234644.82,37.14,63.7704,Ext,22,1.662,3.954,24
73000,234646.08,38.38,78.7752,Ext,13,1.076,1.048,24
73000,234646.3,38.63,82.5264,Ext,20,0.685,0.812,24
73000,234646.41,38.74,165.0528,Ext,11,0.978,3.77,24
73000,234647.45,39.75,11.2536,Ext,35,1.662,27.228,24
73000,234647.45,39.77,78.7752,Ext,21,0.685,1.022,24
73010,234647.81,0.29,18.756,Ext,20,1.173,1.074,24
73020,234658.35,3.14,48.7656,Ext,14,1.467,1.519,24
73020,234672.58,17.37,108.7848,Ext,30,2.151,1.336,24
73030,234679.61,5.18,18.756,Ext,14,0.978,0.864,24
73030,234684.22,9.82,11.2536,Ext,13,0.978,1.257,24
73040,234688.79,0.18,22.5072,Ext,34,0.587,0.812,24
73040,234695.57,6.97,11.2536,Ext,12,0.782,1.231,24
73050,234717.56,15.98,127.5408,Ext,24,2.053,10.499,24
73050,234717.58,15.98,18.756,Ext,27,1.369,4.425,24
73050,234717.67,16.14,108.7848,Ext,20,2.444,6.833,24
73050,234717.96,16.37,7.5024,Ext,11,0.782,1.074,24
73050,234718.05,16.47,176.3064,Ext,13,0.685,1.362,24
73050,234718.09,16.49,101.2824,Ext,13,1.076,1.755,24
73050,234718.39,16.8,105.0336,Ext,13,1.173,1.257,24
73050,234718.45,16.93,3.7512,Ext,32,2.053,5.812,24
73050,234718.97,17.4,168.804,Ext,11,1.076,1.231,24
73050,234719.73,18.12,180.0576,Ext,21,2.151,6.598,24
73050,234719.9,18.31,11.2536,Ext,11,1.467,2.016,24
73050,234720.12,18.56,168.804,Ext,14,1.173,1.126,24
73050,234720.45,18.85,3.7512,Ext,21,1.271,1.048,24
73050,234720.59,19.01,180.0576,Ext,11,0.88,1.152,24
73050,234720.64,19.07,15.0048,Ext,13,0.978,1.205,24
73050,234721.15,19.56,180.0576,Ext,11,0.978,2.043,24
73050,234721.39,19.78,180.0576,Ext,11,1.467,2.095,24
73050,234721.5,19.92,135.0432,Ext,11,0.978,0.838,24
73050,234721.52,19.95,3.7512,Ext,19,0.978,0.707,24
73050,234721.71,20.15,176.3064,Ext,19,1.369,0.943,24
73050,234721.74,20.17,7.5024,Ext,37,0.88,0.576,24
73050,234721.87,20.28,180.0576,Ext,15,1.271,1.074,24
73050,234722.25,20.67,3.7512,Ext,13,1.173,1.859,24
73050,234722.51,20.95,180.0576,Ext,18,1.173,1.1,24
73050,234722.59,21,7.5024,Ext,11,1.271,1.859,24
73050,234722.8,21.26,3.7512,Ext,22,1.564,2.383,24
73050,234723.17,21.57,176.3064,Ext,11,1.271,0.969,24
73050,234723.35,21.78,3.7512,Ext,15,1.271,1.336,24
73050,234723.75,22.19,7.5024,Ext,11,1.467,2.802,24
73050,234723.89,22.29,172.5552,Ext,31,1.076,0.969,24
73050,234723.96,22.39,3.7512,Ext,21,1.369,0.838,24
73050,234724.3,22.73,172.5552,Ext,13,1.369,1.624,24
73050,234724.48,22.91,176.3064,Ext,13,1.076,0.891,24
73050,234724.9,23.31,7.5024,Ext,21,2.053,2.383,24
73050,234724.92,23.33,176.3064,Ext,20,1.858,0.995,24
73050,234724.9,23.34,26.2584,Ext,13,1.564,0.995,24
73050,234725.22,23.7,7.5024,Ext,14,5.279,5.708,24
73050,234725.74,24.16,180.0576,Ext,13,1.076,3.116,24
73050,234726.22,24.64,3.7512,Ext,11,2.346,3.43,24
73050,234726.28,24.7,176.3064,Ext,11,1.369,1.152,24
73050,234726.55,24.97,180.0576,Ext,11,1.173,1.1,24
73050,234727.51,25.88,3.7512,Ext,11,3.324,4.739,24
73050,234728.44,26.96,180.0576,Ext,17,4.888,5.315,24
73050,234729.4,27.83,3.7512,Ext,18,1.467,1.074,24
73050,234729.61,28.02,180.0576,Ext,11,1.369,2.043,24
73050,234730.03,28.53,180.0576,Ext,11,2.64,4.477,24
73050,234730.41,28.89,7.5024,Ext,13,2.249,1.1,24
73050,234730.66,29.08,180.0576,Ext,27,1.271,0.812,24
73050,234731.01,29.52,3.7512,Ext,11,2.835,4.477,24
73050,234731.62,30.04,176.3064,Ext,13,1.271,1.231,24
73050,234731.9,30.43,180.0576,Ext,18,3.813,7.697,24
73050,234733.36,31.77,7.5024,Ext,11,1.858,3.692,24
73050,234733.62,32.05,22.5072,Ext,11,0.685,1.179,24
73050,234733.74,32.16,180.0576,Ext,15,2.542,6.833,24
73050,234733.95,32.38,11.2536,Ext,11,1.173,2.435,24
73050,234734.09,32.52,180.0576,Ext,14,1.662,1.65,24
73050,234734.51,32.88,11.2536,Ext,13,2.444,8.404,24
73050,234734.79,33.22,165.0528,Ext,13,0.88,1.336,24
73050,234734.92,33.29,3.7512,Ext,14,2.346,7.881,24
73050,234735.18,33.59,180.0576,Ext,13,1.076,1.309,24
73050,234735.41,33.82,146.2968,Ext,18,1.271,0.786,24
73050,234735.53,33.94,3.7512,Ext,22,1.467,0.864,24
73050,234735.61,34.03,11.2536,Ext,11,0.782,2.069,24
73050,234735.7,34.13,3.7512,Ext,11,1.467,1.283,24
73050,234735.99,34.41,161.3016,Ext,35,0.978,0.812,24
73050,234736.24,34.64,3.7512,Ext,14,2.444,5.524,24
73050,234736.58,35.04,3.7512,Ext,14,2.444,3.954,24
73050,234736.85,35.27,22.5072,Ext,11,1.467,1.65,24
73050,234737.06,35.47,7.5024,Ext,13,1.271,1.126,24
73050,234737.36,35.78,11.2536,Ext,13,1.76,5.786,24
73050,234737.73,36.15,7.5024,Ext,11,0.978,2.488,24
73050,234737.97,36.4,3.7512,Ext,22,1.369,1.074,24
73050,234738.17,36.57,11.2536,Ext,11,1.173,1.283,24
73050,234738.17,36.59,3.7512,Ext,12,1.076,1.336,24
73050,234738.48,36.87,7.5024,Ext,21,2.64,5.498,24
73050,234738.83,37.4,3.7512,Ext,26,5.181,4.687,24
73050,234739.03,37.45,15.0048,Ext,11,0.88,2.2,24
73050,234739.4,37.82,7.5024,Ext,12,1.173,1.676,24
73050,234739.49,37.98,168.804,Ext,11,2.737,3.692,24
73050,234739.59,38.02,3.7512,Ext,28,2.053,3.168,24
73050,234739.76,38.15,18.756,Ext,11,1.955,2.278,24
73050,234740.02,38.44,30.0096,Ext,11,1.369,1.336,24
73050,234740.2,38.61,15.0048,Ext,30,1.662,3.456,24
73050,234740.28,38.74,7.5024,Ext,15,2.346,2.906,24
73050,234740.55,38.97,180.0576,Ext,14,0.978,1.048,24
73050,234740.61,39.03,3.7512,Ext,11,1.369,1.205,24
73050,234740.84,39.26,22.5072,Ext,11,1.271,3.43,24
73050,234741.21,39.42,180.0576,Ext,21,6.256,4.477,24
73050,234741.04,39.44,168.804,Ext,17,3.324,6.86,24
73060,234741.6,0.07,157.5504,Ext,27,4.204,22.332,24
73060,234741.99,0.52,112.536,Ext,12,1.564,1.545,24
73060,234741.98,0.55,168.804,Ext,11,1.369,2.043,24
73060,234742.01,0.59,37.512,Ext,11,1.369,5.106,24
73060,234741.9,0.59,180.0576,Ext,31,4.301,8.116,24
73060,234742.08,0.61,135.0432,Ext,12,1.173,1.781,24
73060,234742.24,0.81,168.804,Ext,14,1.076,1.022,24
73060,234742.36,0.93,161.3016,Ext,12,1.271,1.938,24
73060,234742.38,0.94,7.5024,Ext,16,1.564,1.022,24
73060,234742.43,0.99,150.048,Ext,14,1.369,1.336,24
73060,234742.46,1.02,176.3064,Ext,26,1.173,2.906,24
73060,234742.54,1.12,7.5024,Ext,22,0.782,0.969,24
73060,234742.53,1.12,123.7896,Ext,13,1.076,1.022,24
73060,234742.77,1.34,168.804,Ext,15,1.662,1.074,24
73060,234742.99,1.45,180.0576,Ext,26,4.008,5.76,24
73060,234742.98,1.55,26.2584,Ext,16,1.173,0.917,24
73060,234743.28,1.89,161.3016,Ext,11,3.031,2.331,24
73060,234743.43,1.94,180.0576,Ext,25,5.67,12.933,24
73060,234743.65,2.22,135.0432,Ext,13,1.271,1.231,24
73060,234744.1,2.68,33.7608,Ext,18,1.369,0.917,24
73060,234744.41,2.97,142.5456,Ext,11,0.978,1.231,24
73060,234743.95,3.23,180.0576,Ext,40,22.092,18.641,24
73060,234745.97,4.53,142.5456,Ext,12,0.685,1.467,24
73060,234746.03,4.61,127.5408,Ext,11,0.978,1.022,24
73060,234747.33,5.9,142.5456,Ext,14,0.782,1.362,24
73060,234747.61,6.36,161.3016,Ext,33,47.214,25.814,24
73060,234747.83,6.39,120.0384,Ext,29,0.978,0.995,24
73060,234749.1,7.69,41.2632,Ext,11,1.271,1.283,24
73060,234752.97,11.55,138.7944,Ext,16,0.685,1.1,24
73060,234753.57,12.14,138.7944,Ext,12,0.88,1.179,24
73060,234753.88,12.45,146.2968,Ext,14,0.88,1.074,24
73060,234754.37,12.92,138.7944,Ext,15,1.369,1.074,24
73060,234754.6,13.19,142.5456,Ext,11,0.978,2.226,24
73060,234751.11,13.64,176.3064,Ext,41,125.902,30.343,24
73060,234755.1,13.67,142.5456,Ext,14,1.271,1.1,24
73060,234755.43,14,97.5312,Ext,21,0.782,0.838,24
73060,234755.48,14.03,142.5456,Ext,11,1.271,1.519,24
73060,234756.58,15.15,146.2968,Ext,16,1.564,0.917,24
73060,234756.8,15.38,138.7944,Ext,11,0.88,2.488,24
73060,234757.78,16.36,138.7944,Ext,18,1.76,1.362,24
73060,234759.12,17.69,108.7848,Ext,15,0.587,0.969,24
73060,234759.75,18.33,75.024,Ext,13,0.88,1.257,24
73060,234760.43,19,18.756,Ext,16,0.782,1.257,24
73060,234761.36,19.65,172.5552,Ext,20,11.633,28.353,24
73070,234761.44,0.14,116.2872,Ext,11,2.151,8.247,24
73070,234761.74,0.5,127.5408,Ext,11,1.369,2.618,24
73070,234762.01,0.87,18.756,Ext,19,4.301,7.357,24
73070,234762.13,0.89,131.292,Ext,11,1.271,1.755,24
73070,234762.06,1.3,172.5552,Ext,15,18.475,10.237,24
73070,234762.63,1.3,18.756,Ext,17,3.813,3.954,24
73070,234762.68,1.44,71.2728,Ext,11,1.662,2.095,24
73070,234762.99,1.74,18.756,Ext,22,2.542,6.833,24
73070,234763.34,2.08,41.2632,Ext,13,1.076,1.257,24
73070,234763.35,2.16,18.756,Ext,21,3.128,5.577,24
73070,234763.67,2.42,71.2728,Ext,11,1.271,1.781,24
73070,234763.68,2.42,22.5072,Ext,26,1.662,4.215,24
73070,234763.9,2.63,18.756,Ext,15,1.271,1.493,24
73070,234763.66,2.77,165.0528,Ext,18,12.317,8.142,24
73070,234764.04,2.79,131.292,Ext,14,1.076,1.755,24
73070,234764.38,3.23,18.756,Ext,23,6.55,6.048,24
73070,234764.59,3.36,123.7896,Ext,14,1.662,1.912,24
73070,234764.75,3.5,165.0528,Ext,12,1.369,1.912,24
73070,234765.01,3.76,180.0576,Ext,11,1.076,1.362,24
73070,234765.05,3.86,172.5552,Ext,14,3.91,3.692,24
73070,234765.15,4.06,18.756,Ext,20,6.452,11.022,24
73070,234765.31,4.08,131.292,Ext,11,1.173,2.802,24
73070,234765.41,4.16,180.0576,Ext,14,0.978,0.786,24
73070,234766.05,4.81,48.7656,Ext,11,1.173,2.566,24
73070,234766.43,5.19,56.268,Ext,11,1.369,3.954,24
73070,234766.62,5.4,105.0336,Ext,13,1.369,1.571,24
73070,234767.3,6.08,56.268,Ext,11,1.76,2.2,24
73070,234771.47,8.46,172.5552,Ext,50,97.457,44.271,24
73070,234771.2,9.91,108.7848,Ext,13,2.64,1.755,24
73070,234773.7,12.45,93.78,Ext,13,0.685,1.048,24
73070,234774.23,12.88,172.5552,Ext,23,5.181,23.405,24
73080,234774.41,0.1,108.7848,Ext,24,0.685,0.76,24
73080,234774.47,0.2,131.292,Ext,13,1.467,1.44,24
73080,234774.62,0.29,3.7512,Ext,16,4.204,18.091,24
73080,234775.03,0.78,22.5072,Ext,11,3.617,6.572,24
73080,234775.13,0.82,180.0576,Ext,22,2.346,3.168,24
73080,234775.42,1.14,123.7896,Ext,11,1.271,0.891,24
73080,234775.43,1.16,15.0048,Ext,14,1.858,2.592,24
73080,234775.43,1.27,172.5552,Ext,15,5.572,5.524,24
73080,234775.59,1.29,176.3064,Ext,16,1.173,1.833,24
73080,234775.86,1.65,3.7512,Ext,20,3.128,6.284,24
73080,234776.04,1.78,165.0528,Ext,13,2.346,4.739,24
73080,234776.52,2.31,37.512,Ext,20,7.918,51.601,24
73080,234777.45,3.13,45.0144,Ext,11,1.467,1.362,24
73080,234777.44,3.14,138.7944,Ext,11,1.662,2.147,24
73080,234777.67,3.39,33.7608,Ext,11,1.467,1.65,24
73080,234777.74,3.42,48.7656,Ext,13,1.858,2.461,24
73080,234777.71,3.57,165.0528,Ext,15,5.083,6.624,24
73080,234777.96,3.65,123.7896,Ext,11,1.173,1.597,24
73080,234777.95,3.65,131.292,Ext,13,1.076,1.362,24
73080,234778.27,3.96,15.0048,Ext,17,4.399,11.022,24
73080,234778.26,3.98,153.7992,Ext,16,1.564,6.572,24
73080,234778.52,4.24,157.5504,Ext,11,0.978,1.938,24
73080,234778.91,4.59,26.2584,Ext,11,1.271,1.65,24
73080,234779.18,4.86,153.7992,Ext,11,1.173,1.571,24
73080,234779.23,4.92,18.756,Ext,11,1.369,1.597,24
73080,234779.79,5.54,18.756,Ext,13,4.595,11.284,24
73080,234779.95,5.64,123.7896,Ext,13,0.587,1.022,24
73080,234780.15,5.85,75.024,Ext,11,1.076,1.414,24
73080,234780.36,6.06,142.5456,Ext,11,1.271,4.713,24
73080,234780.48,6.17,18.756,Ext,11,1.271,2.461,24
73080,234780.48,6.21,123.7896,Ext,13,1.467,1.545,24
73080,234780.68,6.37,11.2536,Ext,11,1.858,3.43,24
73080,234780.83,6.53,37.512,Ext,13,1.271,1.597,24
73080,234781.19,6.91,26.2584,Ext,11,1.858,4.399,24
73080,234781.39,7.09,153.7992,Ext,13,1.662,1.597,24
73080,234782.3,8,112.536,Ext,17,1.076,0.943,24
73080,234783.08,8.78,153.7992,Ext,12,1.076,1.1,24
73080,234783.17,8.86,11.2536,Ext,16,1.173,1.833,24
73080,234783.3,9.01,165.0528,Ext,11,1.467,1.1,24
73080,234783.46,9.15,135.0432,Ext,13,0.587,1.231,24
73080,234783.54,9.24,146.2968,Ext,16,1.271,1.048,24
73080,234783.77,9.47,18.756,Ext,11,1.369,2.383,24
73080,234783.84,9.49,172.5552,Ext,25,3.324,8.404,24
73080,234784.02,9.71,3.7512,Ext,14,1.858,2.226,24
73080,234784.04,9.74,116.2872,Ext,11,1.173,1.257,24
73080,234784.3,9.84,135.0432,Ext,11,6.159,10.237,24
73080,234784.2,9.89,56.268,Ext,16,1.271,1.179,24
73080,234784.25,9.99,11.2536,Ext,26,2.542,9.897,24
73080,234784.23,10,172.5552,Ext,14,2.64,8.142,24
73080,234784.58,10.28,3.7512,Ext,13,0.88,0.524,24
73080,234785.06,10.74,172.5552,Ext,13,1.369,1.257,24
73080,234785.09,10.77,11.2536,Ext,17,2.249,5.001,24
73080,234785.37,11.05,165.0528,Ext,17,1.76,1.781,24
73080,234785.38,11.09,15.0048,Ext,11,1.369,3.064,24
73080,234785.7,11.72,18.756,Ext,14,9.384,6.833,24
73080,234786.76,12.42,11.2536,Ext,11,0.978,2.069,24
73080,234787.06,12.76,15.0048,Ext,11,1.173,1.179,24
73080,234787.33,13,15.0048,Ext,14,1.858,6.048,24
73080,234787.46,13.19,7.5024,Ext,11,1.173,1.545,24
73080,234788.64,14.32,165.0528,Ext,13,1.076,1.755,24
73080,234788.86,14.38,3.7512,Ext,18,6.647,10.499,24
73080,234788.81,14.52,153.7992,Ext,13,1.662,1.781,24
73080,234789.44,15.11,18.756,Ext,12,0.782,1.048,24
73080,234789.55,15.23,11.2536,Ext,12,1.076,1.283,24
73080,234789.75,15.44,157.5504,Ext,17,2.053,1.885,24
73080,234790.68,16.39,18.756,Ext,11,1.858,3.037,24
73080,234790.89,16.58,165.0528,Ext,11,1.271,2.095,24
73080,234791.03,16.82,22.5072,Ext,14,4.497,4.215,24
73080,234791.46,17.16,3.7512,Ext,13,1.564,1.257,24
73080,234791.62,17.34,48.7656,Ext,13,1.173,0.786,24
73080,234791.93,17.61,138.7944,Ext,13,0.489,2.069,24
73080,234792.42,18.1,3.7512,Ext,13,0.685,1.048,24
73080,234792.59,18.27,180.0576,Ext,17,1.564,2.173,24
73080,234792.77,18.46,176.3064,Ext,31,1.076,1.048,24
73080,234792.83,18.52,3.7512,Ext,11,0.978,2.357,24
73080,234792.82,18.52,45.0144,Ext,16,1.955,6.048,24
73080,234792.84,18.54,18.756,Ext,11,1.369,1.755,24
73080,234793.11,18.78,135.0432,Ext,11,1.858,2.278,24
73080,234793.15,18.88,11.2536,Ext,14,1.955,1.152,24
73080,234793.26,18.96,176.3064,Ext,11,0.88,1.571,24
73080,234793.42,19.13,161.3016,Ext,13,1.271,1.074,24
73080,234793.72,19.4,41.2632,Ext,11,1.076,1.467,24
73080,234793.66,19.62,18.756,Ext,18,7.038,11.755,24
73080,234794.5,20.2,157.5504,Ext,11,1.076,2.645,24
73080,234794.81,20.51,180.0576,Ext,11,1.271,2.147,24
73080,234794.89,20.61,22.5072,Ext,11,2.835,5.524,24
73080,234795.5,21.2,15.0048,Ext,14,1.173,1.859,24
73080,234795.65,21.34,176.3064,Ext,11,1.076,1.964,24
73080,234795.75,21.43,7.5024,Ext,12,1.173,1.545,24
73080,234795.98,21.68,15.0048,Ext,12,0.88,2.697,24
73080,234796.27,21.97,7.5024,Ext,18,2.542,4.739,24
73080,234796.47,22.18,176.3064,Ext,11,1.173,1.362,24
73080,234796.55,22.25,157.5504,Ext,13,0.978,1.519,24
73080,234796.58,22.25,11.2536,Ext,19,1.467,1.048,24
73080,234796.9,22.6,3.7512,Ext,11,1.369,1.624,24
73080,234796.96,22.66,176.3064,Ext,13,1.662,1.807,24
73080,234797.16,22.86,172.5552,Ext,11,1.467,1.022,24
73080,234797.21,22.86,161.3016,Ext,12,1.858,1.859,24
73080,234797.22,22.9,3.7512,Ext,17,1.564,1.781,24
73080,234797.34,23.07,22.5072,Ext,12,1.76,1.414,24
73080,234797.47,23.18,11.2536,Ext,11,1.076,1.885,24
73080,234797.85,23.55,7.5024,Ext,20,1.955,0.786,24
73080,234797.93,23.62,180.0576,Ext,11,0.978,1.362,24
73080,234798,23.7,165.0528,Ext,11,0.88,1.964,24
73080,234798.19,23.93,180.0576,Ext,11,1.467,1.885,24
73080,234798.32,24,26.2584,Ext,11,1.271,4.032,24
73080,234798.31,24.09,15.0048,Ext,12,3.128,2.645,24
73080,234798.41,24.11,168.804,Ext,13,1.076,1.074,24
73080,234798.5,24.22,176.3064,Ext,14,1.564,0.812,24
73080,234798.66,24.36,165.0528,Ext,11,0.978,1.467,24
73080,234798.68,24.39,7.5024,Ext,18,1.076,0.812,24
73080,234798.99,24.68,180.0576,Ext,11,0.88,2.173,24
73080,234799.12,24.8,11.2536,Ext,11,1.858,3.98,24
73080,234799.32,25.04,3.7512,Ext,17,2.249,1.964,24
73080,234799.76,25.45,22.5072,Ext,19,2.053,1.074,24
73080,234799.94,25.62,180.0576,Ext,13,1.564,1.126,24
73080,234801.29,26.87,176.3064,Ext,18,19.55,20.971,24
73080,234802.29,27.96,172.5552,Ext,12,2.053,8.404,24
73080,234802.26,27.97,101.2824,Ext,11,1.662,3.509,24
73080,234802.38,28.08,18.756,Ext,11,1.76,3.352,24
73080,234802.59,28.28,180.0576,Ext,26,1.076,0.76,24
73080,234802.85,28.56,180.0576,Ext,17,1.271,0.969,24
73080,234802.88,28.58,176.3064,Ext,16,1.564,1.074,24
73080,234803.18,28.93,97.5312,Ext,18,2.64,5.263,24
73080,234803.36,29.28,176.3064,Ext,17,9.678,14.269,24
73080,234803.67,29.34,161.3016,Ext,14,2.249,1.336,24
73080,234804.5,30.2,3.7512,Ext,15,4.301,12.593,24
73080,234804.96,30.64,11.2536,Ext,21,0.88,0.943,24
73080,234805.24,30.92,7.5024,Ext,13,0.685,1.152,24
73080,234805.55,31.35,3.7512,Ext,26,4.399,9.451,24
73080,234805.67,31.38,26.2584,Ext,11,1.271,0.969,24
73080,234805.69,31.38,93.78,Ext,14,0.978,1.179,24
73080,234806,31.69,142.5456,Ext,16,0.88,0.864,24
73080,234806.09,31.8,33.7608,Ext,14,1.076,0.76,24
73080,234806.23,31.93,11.2536,Ext,33,1.173,0.55,24
